MNXM3494	3beta-hydroxy-5alpha-pregnane-20-one	M_CE2211_c;M_CE2211_r	C21H34O2	318.4935	0	chebi:11909;bigg:CE2211;bigg:M_CE2211;deprecated:MNXM40844;hmdb:HMDB01449;hmdb:HMDB01455;kegg:C13712;kegg:C15484;lipidmaps:LMST02030130;lipidmaps:LMST02030173;metacyc:3-BETA-HYDROXY-5-ALPHA-PREGNANE-20-ONE;sabiork:23317;seed:cpd11171;slm:000485663
MNXM3508	5-hydroxykynurenamine	M_5hxkynam_c	C9H13N2O2	181.2112	1	chebi:20589;chebi:2075;chebi:28715;chebi:62214;bigg:5hxkynam;bigg:M_5hxkynam;deprecated:MNXM91109;hmdb:HMDB04076;kegg:C05638;seed:cpd03349
MNXM351	protoporphyrinogen IX	M_pppg9_c;M_pppg9_m	C34H38N4O4	566.691	-2	chebi:14962;chebi:15435;chebi:26359;chebi:26360;chebi:57307;chebi:8593;bigg:M_pppg9;bigg:pppg9;deprecated:MNXM89883;hmdb:HMDB01097;kegg:C01079;metacyc:PROTOPORPHYRINOGEN;reactome:189478;sabiork:5384;seed:cpd00791
MNXM35123	2-hydroxy-3-methoxyestrone	M_CE2184_c	C19H24O3		0	bigg:CE2184;bigg:M_CE2184;hmdb:HMDB11195
MNXM35158	2-hydroxyestrone-1-S-glutathione	M_CE5242_c;M_CE5242_m;M_CE5242_r;M_CE5242_x	C28H36N3O9S		-1	bigg:CE5242;bigg:M_CE5242;hmdb:HMDB12623
MNXM35159	2-hydroxyestrone-4-S-glutathione	M_CE5240_c;M_CE5240_m;M_CE5240_r;M_CE5240_x	C28H36N3O9S		-1	bigg:CE5240;bigg:M_CE5240;hmdb:HMDB12624
MNXM35282	N-(2-methylbutanoyl)glycine	M_CE4970_m	C7H12NO3	158.1756	-1	chebi:86366;bigg:CE4970;bigg:M_CE4970;hmdb:HMDB00339
MNXM35291	o-methylhippuric acid	M_CE2934_c	C10H10NO3	192.1918	-1	chebi:68455;bigg:CE2934;bigg:M_CE2934;deprecated:MNXM480633;hmdb:HMDB11723
MNXM353	L-homoserine	M_hom__L_c	C4H9NO3	119.1192	0	chebi:13123;chebi:15699;chebi:21330;chebi:43131;chebi:57476;chebi:6246;bigg:M_hom__L;bigg:hom__L;hmdb:HMDB00719;kegg:C00263;metacyc:HOMO-SER;sabiork:2001;seed:cpd00227
MNXM3537	alpha-N-acetylneuraminyl-(2->3)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(11')-N-acyl-sphing-4-enine	M_acngal14acglcgalgluside_hs_g	C56H95N3O31R		-1	chebi:10309;chebi:12289;chebi:17674;chebi:22432;chebi:22433;chebi:36528;chebi:58665;chebi:62569;bigg:M_acngal14acglcgalgluside_cho;bigg:acngal14acglcgalgluside_cho;deprecated:MNXM96092;deprecated:MNXM96436;kegg:C04936;kegg:G00062;reactome:1606588;reactome:1606609;reactome:428193;reactome:428248;reactome:428662;reactome:428682;sabiork:7689;seed:cpd03004
MNXM35480	20-CoA-20-oxo-18R-hydroxyleucotriene B4	M_CE6187_c;M_CE6187_m;M_CE6187_x	C41H59N7O22P3S		-5	bigg:CE6187;bigg:M_CE6187;hmdb:HMDB12631
MNXM35481	20-CoA-20-oxo-leukotriene B4	M_CE6182_c;M_CE6182_m;M_CE6182_r;M_CE6182_x	C41H59N7O21P3S		-5	bigg:CE6182;bigg:M_CE6182;hmdb:HMDB12632
MNXM35482	20-COOH-10,11-dihydro-LTB4	M_CE5947_c;M_CE5947_m;M_CE5947_x	C20H30O6		-2	bigg:CE5947;bigg:M_CE5947;hmdb:HMDB12633;lipidmaps:LMFA03020059
MNXM35483	20-carboxyleukotriene E4(2-)	M_CE5995_x	C23H33NO7S	467.577	-2	chebi:133439;chebi:134517;bigg:CE5995;bigg:M_CE5995;hmdb:HMDB12634;lipidmaps:LMFA03020060
MNXM35484	20,20-dihydroxyleukotriene B4(1-)	M_CE2056_c;M_CE2056_r	C20H31O6	367.4571	-1	chebi:133437;chebi:134516;bigg:CE2056;bigg:M_CE2056;hmdb:HMDB12635;lipidmaps:LMFA03020061
MNXM35491	20-hydroxy-E4-neuroprostane	M_CE6466_c	C22H31O5		-1	bigg:CE6466;bigg:M_CE6466;hmdb:HMDB12638
MNXM355	beta-nicotinamide D-ribonucleotide	M_nmn_c;M_nmn_e;M_nmn_m;M_nmn_x	C11H14N2O8P	333.2118	-1	chebi:10433;chebi:12397;chebi:13409;chebi:14646;chebi:14647;chebi:14648;chebi:14649;chebi:16171;chebi:18201;chebi:22850;chebi:25522;chebi:7557;bigg:M_nmn;bigg:nmn;deprecated:MNXM588098;hmdb:HMDB00229;hmdb:HMDB59645;kegg:C00455;metacyc:NICOTINAMIDE_NUCLEOTIDE;reactome:8869353;reactome:8940067;seed:cpd00355
MNXM35502	20-oxoleukotriene E4(1-)	M_CE5994_x	C23H34NO6S	452.585	-1	chebi:133433;chebi:134513;bigg:CE5994;bigg:M_CE5994;hmdb:HMDB12642;lipidmaps:LMFA03020065
MNXM35503	20-oxo-leukotriene B4	M_CE2053_c;M_CE2053_m;M_CE2053_r	C20H29O5	349.4418	-1	chebi:63979;chebi:90720;bigg:CE2053;bigg:M_CE2053;hmdb:HMDB12641;lipidmaps:LMFA03020064;reactome:2142740;slm:000501202
MNXM35505	20,20,20-trihydroxyleukotriene B4(1-)	M_CE3554_c;M_CE3554_r	C20H31O7	383.4565	-1	chebi:133434;chebi:134515;bigg:CE3554;bigg:M_CE3554;hmdb:HMDB12643;lipidmaps:LMFA03020066
MNXM356	propanoate	M_ppa_c;M_ppa_e;M_ppa_m	C3H5O2	73.0711	-1	chebi:14903;chebi:17272;chebi:26290;chebi:26304;chebi:30768;chebi:45227;chebi:8476;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/e468afc8-4cf8-4428-880f-7796c66cf9d9;hmdb:HMDB00237;kegg:C00163;kegg:D02310;lipidmaps:LMFA01010003;metacyc:PROPIONATE;sabiork:1955;seed:cpd00141;slm:000001194
MNXM357	serotonin	M_srtn_c;M_srtn_e	C10H13N2O	177.2225	1	chebi:1420;chebi:26652;chebi:28790;chebi:350546;chebi:49894;bigg:M_srtn;bigg:srtn;deprecated:MNXM114204;deprecated:MNXM89741;hmdb:HMDB00259;kegg:C00780;metacyc:SEROTONIN;reactome:114523;reactome:209914;reactome:380585;sabiork:5234;seed:cpd00579
MNXM3572	D-erythrulose	M_eryth_c	C4H8O4	120.1039	0	chebi:12922;chebi:16023;chebi:20928;chebi:4115;kegg:C02022;metacyc:D-ERYTHRULOSE;sabiork:1496;seed:cpd01383
MNXM3585	dihydrolipoic acid	M_C02147_c	C8H15O2S2	207.334	-1	chebi:14154;chebi:18047;chebi:23751;chebi:23752;chebi:30316;chebi:4569;bigg:C02147;bigg:M_C02147;hmdb:HMDB12210;kegg:C02147;metacyc:CPD-296;sabiork:6031;seed:cpd01454
MNXM35866	(2R)-pristanoyl-CoA	M_CE5126_c	C40H68N7O17P3S	1043.993	-4	chebi:77275;chebi:77550;bigg:CE5126;bigg:M_CE5126;lipidmaps:LMFA07050065
MNXM359	3-hydroxyanthranilate	M_3hanthrn_c	C7H6NO3	152.128	-1	chebi:11800;chebi:11826;chebi:1536;chebi:15793;chebi:20061;chebi:36559;chebi:39887;chebi:61149;chebi:61150;bigg:3hanthrn;bigg:M_3hanthrn;deprecated:MNXM34431;deprecated:MNXM90072;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/8343d5cb-07fb-42df-ba04-68d360249d35;hmdb:HMDB01476;kegg:C00632;metacyc:3-HYDROXY-ANTHRANILATE;metacyc:CPD-9520;reactome:30487;sabiork:2126;seed:cpd00483;seed:cpd25715
MNXM35962	3'-phosphoadenylyl selenate	M_3padsel_c	C10H11N5O13P2Se	550.13	-4	chebi:1354;chebi:19856;chebi:28450;deprecated:MNXM5494;deprecated:MNXM91396;hmdb:HMDB11104;kegg:C05696;reactome:5357722;seed:cpd03395
MNXM360	dCTP	M_dctp_c	C9H12N3O13P3	463.1274	-4	chebi:10494;chebi:14072;chebi:16311;chebi:19243;chebi:57724;chebi:61481;bigg:M_dctp;bigg:dctp;deprecated:MNXM89969;hmdb:HMDB00998;kegg:C00458;metacyc:DCTP;sabiork:1678;seed:cpd00356
MNXM3615	6dhf	M_6dhf_c;M_6dhf_e;M_6dhf_l;M_6dhf_m	C44H49N12O21		-7	bigg:6dhf;bigg:M_6dhf
MNXM3616	6thf	M_6thf_c;M_6thf_e;M_6thf_l;M_6thf_m	C44H51N12O21		-7	bigg:6thf;bigg:M_6thf
MNXM362	lactose	M_lcts_c;M_lcts_e;M_lcts_g;M_lcts_l	C12H22O11	342.2965	0	chebi:10296;chebi:10380;chebi:14497;chebi:17716;chebi:22460;chebi:22760;chebi:25005;chebi:27755;chebi:27968;chebi:28577;chebi:613009;bigg:M_lcts;bigg:lcts;kegg:C00243;kegg:D00046;kegg:G10504;metacyc:CPD-15972;sabiork:104;sabiork:1376;seed:cpd00208
MNXM363	dodecanoyl-CoA	M_ddcacoa_c;M_ddcacoa_x	C33H54N7O17P3S	945.807	-4	chebi:14188;chebi:14501;chebi:15521;chebi:25014;chebi:41874;chebi:57375;chebi:6392;bigg:M_ddcacoa;bigg:ddcacoa;deprecated:MNXM27403;deprecated:MNXM90059;deprecated:MNXM90091;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/74d61ac3-3daa-4b6c-b746-ada3812ec3c7;hmdb:HMDB03571;kegg:C01832;lipidmaps:LMFA07050005;lipidmaps:LMFA07050340;metacyc:LAUROYLCOA-CPD;reactome:77261;sabiork:2322;seed:cpd01260;slm:000000649
MNXM3633	L-iditol	M_C01507_c	C6H14O6	182.1718	0	chebi:13125;chebi:18202;chebi:21334;chebi:6249;hmdb:HMDB11632;kegg:C01507;metacyc:CPD-369;sabiork:2290;seed:cpd01066
MNXM364	(R)-pantothenate	M_pnto__R_c;M_pnto__R_e	C9H16NO5	218.2276	-1	chebi:11008;chebi:18700;chebi:18701;chebi:29032;chebi:44679;chebi:46905;bigg:M_pnto__R;bigg:pnto__R;hmdb:HMDB62717;metacyc:PANTOTHENATE;sabiork:5286;seed:cpd00644
MNXM3648	limonene	M_limnen_c;M_limnen_e	C10H16	136.234	0	chebi:14506;chebi:15384;chebi:18466;chebi:6463;bigg:M_limnen;bigg:limnen;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/13081989-5a70-49d5-9308-8b4c101833de;hmdb:HMDB32473;kegg:C06078;metacyc:Limonenes;seed:cpd00407;seed:cpd19048;seed:cpd27407
MNXM36493	3-hydroxy-3-methylglutaryl-CoA	M_hmgcoa_c;M_hmgcoa_m;M_hmgcoa_r;M_hmgcoa_x	C27H39N7O20P3S	906.622	-5	chebi:11814;bigg:M_hmgcoa;bigg:hmgcoa;hmdb:HMDB01375;lipidmaps:LMFA07050209;sabiork:2029
MNXM365	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide	M_aicar_c	C9H13N4O8P	336.1964	-2	chebi:12102;chebi:18406;chebi:18966;chebi:40739;chebi:573;chebi:58475;bigg:M_aicar;bigg:aicar;deprecated:MNXM89823;deprecated:MNXM90606;hmdb:HMDB01517;kegg:C04677;metacyc:AICAR;reactome:111409;sabiork:1891;seed:cpd02851
MNXM36524	3-hydroxyhexadecanoylcarnitine	M_3hexdcrn_c;M_3hexdcrn_e	C23H45NO5	415.6071	0	chebi:73070;bigg:3hexdcrn;bigg:M_3hexdcrn;hmdb:HMDB13336;hmdb:HMDB61642
MNXM36533	3-hydroxyisovaleric acid	M_CE2028_c	C5H9O3	117.1237	-1	chebi:37084;chebi:82957;bigg:CE2028;bigg:M_CE2028;hmdb:HMDB00754;kegg:C20827;lipidmaps:LMFA01050396;metacyc:CPD-14642
MNXM36534	3-hydroxykynurenamine	M_3hxkynam_c	C9H13N2O2	181.2112	1	chebi:1546;chebi:20074;chebi:27421;bigg:3hxkynam;bigg:M_3hxkynam;deprecated:MNXM5526;deprecated:MNXM91087;hmdb:HMDB60281;kegg:C05636;seed:cpd03347
MNXM36558	(3R)-hydroxytetracosanoyl-CoA	M_CE2249_c	C45H78N7O18P3S	1130.125	-4	chebi:52326;chebi:65051;chebi:76377;chebi:76463;bigg:CE2249;bigg:M_CE2249;deprecated:MNXM163185;hmdb:HMDB60240;lipidmaps:LMFA07050228;metacyc:CPD-14277;seed:cpd24268;slm:000389404
MNXM36578	3'-ketolactose	M_HC01446_e	C12H20O11	340.2806	0	chebi:1567;chebi:20097;chebi:27571;bigg:HC01446;bigg:M_HC01446;deprecated:MNXM3832;hmdb:HMDB01030;kegg:C05403;kegg:G10531;metacyc:3-KETOLACTOSE;seed:cpd03199
MNXM366	pyridoxamine 5'-phosphate	M_pyam5p_c	C8H12N2O5P	247.1656	-1	chebi:14979;chebi:14980;chebi:18335;chebi:26427;chebi:45037;chebi:58451;chebi:8670;bigg:M_pyam5p;bigg:pyam5p;deprecated:MNXM89924;hmdb:HMDB01555;kegg:C00647;metacyc:PYRIDOXAMINE-5P;reactome:965146;sabiork:1685;seed:cpd00493
MNXM367	sn-glycerol 3-phosphocholine	M_g3pc_c;M_g3pc_e	C8H20NO6P	257.2213	0	chebi:10646;chebi:12841;chebi:12847;chebi:14343;chebi:16870;chebi:26697;chebi:41458;chebi:55397;chebi:76433;bigg:M_g3pc;bigg:g3pc;deprecated:MNXM681445;kegg:C00670;kegg:D07349;metacyc:L-1-GLYCERO-PHOSPHORYLCHOLINE;sabiork:5173;seed:cpd29571
MNXM3670	N-methyltyraminium	M_C02442_c	C9H14NO	152.213	1	chebi:12524;chebi:17458;chebi:21775;chebi:58155;chebi:7327;bigg:C02442;bigg:M_C02442;hmdb:HMDB03633;hmdb:HMDB60283;hmdb:HMDB60284;kegg:C02442;metacyc:CPD-391;seed:cpd01610
MNXM3674	L-Normetanephrine	M_normete__L_c	C9H14NO3	184.2118	1	chebi:6277;bigg:M_normete__L;bigg:normete__L;kegg:C05589;seed:cpd03318
MNXM36756	3-oxodocosanoyl-CoA	M_CE2250_c;M_CE2250_e	C43H72N7O18P3S	1100.056	-4	chebi:52328;chebi:71451;bigg:CE2250;bigg:M_CE2250;deprecated:MNXM2786;hmdb:HMDB60215;lipidmaps:LMFA07050240;metacyc:CPD-10283;reactome:548829;seed:cpd22630;slm:000000486
MNXM36758	3-oxohexacosanoyl-CoA	M_3ohxccoa_x	C47H80N7O18P3S	1156.163	-4	chebi:52370;chebi:52959;chebi:52977;chebi:73980;bigg:3ohxccoa;bigg:M_3ohxccoa;deprecated:MNXM1173;deprecated:MNXM2940;deprecated:MNXM6846;deprecated:MNXM91972;hmdb:HMDB60241;hmdb:HMDB62371;lipidmaps:LMFA07050241;metacyc:CPD-14274;reactome:390241;reactome:548797;seed:cpd15207;seed:cpd24265;slm:000000589
MNXM36762	3-oxoeicosanoyl-CoA	M_CE2251_c	C41H68N7O18P3S	1072.003	-4	chebi:52327;chebi:65115;bigg:CE2251;bigg:M_CE2251;deprecated:MNXM10044;deprecated:MNXM499643;hmdb:HMDB60190;hmdb:HMDB62369;lipidmaps:LMFA07050077;lipidmaps:LMFA07050243;metacyc:CPD-14271;seed:cpd16784;slm:000000488
MNXM36773	3-oxotetracosanoyl-CoA	M_CE2253_c;M_CE2253_n	C45H76N7O18P3S	1128.11	-4	chebi:52329;chebi:73977;bigg:CE2253;bigg:M_CE2253;hmdb:HMDB60238;lipidmaps:LMFA07050255;metacyc:CPD-14273;seed:cpd24264;slm:000000588
MNXM3681	Omeprazole	M_omeprazole_c;M_omeprazole_e	C17H19N3O3S		0	bigg:M_omeprazole;bigg:omeprazole
MNXM3683	P(1),P(3)-bis(5'-adenosyl) triphosphate	M_apppa_c	C20H24N10O16P3	753.3849	-3	chebi:12728;chebi:21997;chebi:27775;chebi:58529;chebi:7874;bigg:M_apppa;bigg:apppa;kegg:C06197;metacyc:ADENOSINE5TRIPHOSPHO5ADENOSINE;sabiork:1859;seed:cpd03705
MNXM3687	5thf	M_5thf_c;M_5thf_e;M_5thf_l;M_5thf_m	C39H45N11O18		-6	bigg:5thf;bigg:M_5thf
MNXM37	L-glutamine	M_gln__L_c;M_gln__L_e;M_gln__L_n	C5H10N2O3	146.1445	0	chebi:13110;chebi:18050;chebi:21308;chebi:24316;chebi:28300;chebi:32665;chebi:32666;chebi:32678;chebi:32679;chebi:42812;chebi:42814;chebi:42899;chebi:42943;chebi:5432;chebi:58359;chebi:6227;bigg:M_gln__L;bigg:gln__L;deprecated:MNXM114065;deprecated:MNXM8662;deprecated:MNXM96414;hmdb:HMDB00641;kegg:C00064;kegg:C00303;kegg:D00015;metacyc:GLN;reactome:113522;reactome:212615;reactome:29472;sabiork:2011;sabiork:74;seed:cpd00053;seed:cpd00253
MNXM370	D-glucosamine 6-phosphate	M_gam6p_c;M_gam6p_e	C6H13NO8P	258.1436	-1	chebi:12962;chebi:47987;chebi:58725;bigg:M_gam6p;bigg:gam6p;deprecated:MNXM48486;kegg:C00352;metacyc:D-GLUCOSAMINE-6-P;sabiork:1372;seed:cpd00288
MNXM3710	S-succinyldihydrolipoamide	M_sdhlam_m	C12H20NO4S2	306.422	-1	chebi:12751;chebi:17432;chebi:22073;chebi:8971;bigg:HC00695;bigg:M_HC00695;bigg:M_sdhlam;bigg:sdhlam;deprecated:MNXM81337;deprecated:MNXM90660;hmdb:HMDB01012;hmdb:HMDB01177;kegg:C01169;metacyc:CPD0-341;seed:cpd00860
MNXM3739	(20S)-hydroxypregn-4-en-3-one	M_aprgstrn_c;M_aprgstrn_e	C21H32O2	316.4776	0	chebi:1295;chebi:19800;chebi:28453;chebi:387;kegg:C04042;lipidmaps:LMST02030169;sabiork:7036;seed:cpd02499;slm:000390127
MNXM374	dADP	M_dadp_c;M_dadp_n	C10H12N5O9P2	408.1795	-3	chebi:10489;chebi:14067;chebi:16174;chebi:19235;chebi:41890;chebi:57667;bigg:M_dadp;bigg:dadp;deprecated:MNXM2047;deprecated:MNXM48682;deprecated:MNXM90139;hmdb:HMDB01508;kegg:C00206;metacyc:DADP;reactome:500087;sabiork:1314;seed:cpd00177
MNXM375	3beta-hydroxyandrost-5-en-17-one	M_dhea_c;M_dhea_r	C19H28O2	288.4244	0	chebi:11911;chebi:1723;chebi:20246;chebi:28689;chebi:40738;chebi:86953;bigg:M_dhea;bigg:dhea;deprecated:MNXM89800;lipidmaps:LMFA01030185;metacyc:3-BETA-HYDROXYANDROST-5-EN-17-ONE;reactome:1609650;reactome:176626;sabiork:5459;seed:cpd00904;slm:000390142
MNXM37505	4-hydroxy-D4-neuroprostane	M_CE6453_c	C22H31O5		-1	bigg:CE6453;bigg:M_CE6453;hmdb:HMDB12777
MNXM37528	4-hydroxyestrone	M_CE2180_c;M_CE2180_l;M_CE2180_r	C18H22O3	286.3655	0	chebi:87602;bigg:CE2180;bigg:M_CE2180;envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/39a8f923-ad33-4b99-b948-e1bca309d9fb;hmdb:HMDB05895;sabiork:21041;slm:000485711
MNXM37530	4-hydroxyestrone-2-S-glutathione	M_CE5244_c;M_CE5244_m;M_CE5244_r;M_CE5244_x	C28H36N3O9S		-1	bigg:CE5244;bigg:M_CE5244;hmdb:HMDB12780
MNXM37599	4-methoxy-17beta-estradiol	M_CE2186_c	C19H26O3		0	bigg:CE2186;bigg:M_CE2186;hmdb:HMDB12782
MNXM37693	4-OH-retinal	M_CE5593_c;M_CE5593_r	C20H28O2		0	bigg:CE5593;bigg:M_CE5593;hmdb:HMDB12788
MNXM37697	4-oxo-13-cis-retinoate	M_CE5654_c;M_CE5654_r	C20H25O3		-1	bigg:CE5654;bigg:M_CE5654;hmdb:HMDB12789
MNXM379	O-phospho-L-serine	M_pser__L_c	C3H6NO6P	183.0577	-2	chebi:12718;chebi:15811;chebi:21966;chebi:57524;chebi:7692;bigg:M_pser__L;bigg:pser__L;deprecated:MNXM89841;deprecated:MNXM90738;hmdb:HMDB00272;kegg:C01005;metacyc:3-P-SERINE;reactome:936706;sabiork:2212;seed:cpd00738
MNXM3794	16alpha-hydroxyestrone	M_C05300_c;M_C05300_r	C18H22O3	286.3655	0	chebi:60497;chebi:776;bigg:C05300;bigg:M_C05300;hmdb:HMDB00335;kegg:C05300;lipidmaps:LMST02010041;seed:cpd03145;slm:000485703
MNXM38	FADH2	M_fadh2_m	C27H33N9O15P2	785.5508	-2	chebi:13316;chebi:17877;chebi:21126;chebi:42427;chebi:4957;chebi:58307;bigg:M_fadh2;bigg:fadh2;deprecated:MNXM89586;kegg:C01352;metacyc:FADH2;reactome:164934;reactome:31649;sabiork:2274;seed:cpd00982
MNXM3813	2-hydroxyestrone	M_C05298_c;M_C05298_l;M_C05298_r	C18H22O3	286.3655	0	chebi:1156;bigg:C05298;bigg:M_C05298;hmdb:HMDB00343;kegg:C05298;lipidmaps:LMST02010032;sabiork:7836;seed:cpd03143;slm:000485704
MNXM382	glutaryl-CoA	M_glutcoa_m	C26H37N7O19P3S	876.597	-5	chebi:14326;chebi:15524;chebi:24332;chebi:5436;chebi:57378;bigg:M_glutcoa;bigg:glutcoa;deprecated:MNXM89903;deprecated:MNXM90472;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/cdc62749-df60-4fea-8d86-a1fbf3c65cb1;hmdb:HMDB01339;kegg:C00527;lipidmaps:LMFA07050324;metacyc:GLUTARYL-COA;reactome:70955;sabiork:2075;seed:cpd00413
MNXM38211	HS	M_hs_l	C4H4NO5S	178.144	-1	bigg:M_hs;bigg:hs;deprecated:MNXM11778;seed:cpd07987
MNXM3823	20-hydroxy-leukotriene E4(1-)	M_C03577_x	C23H36NO6S	454.601	-1	chebi:11660;chebi:1291;chebi:19798;chebi:28700;chebi:58584;bigg:C03577;bigg:M_C03577;hmdb:HMDB12639;kegg:C03577;lipidmaps:LMFA03020025;lipidmaps:LMFA03020062;metacyc:20-HYDROXY-LEUKOTRIENE-E4;seed:cpd02247
MNXM3824	20-hydroxycholesterol	M_20ahchsterol_m	C27H46O2	402.6529	0	chebi:1296;chebi:43170;deprecated:MNXM35526;deprecated:MNXM35531;hmdb:HMDB06283;kegg:C05500;lipidmaps:LMST01010201;metacyc:2-HYDROXY-CHOLESTEROL;seed:cpd03274
MNXM38280	5-oxo-6-trans-leukotriene B4	M_CE5178_c	C20H29O4		-1	bigg:CE5178;bigg:M_CE5178;hmdb:HMDB12824;hmdb:HMDB12825;lipidmaps:LMFA03020069
MNXM383	(indol-3-yl)acetate	M_ind3ac_c;M_ind3ac_m	C10H8NO2	174.1766	-1	chebi:14447;chebi:14452;chebi:16411;chebi:24801;chebi:24802;chebi:30854;chebi:5905;bigg:M_ind3ac;bigg:ind3ac;hmdb:HMDB00197;kegg:C00954;metacyc:INDOLE_ACETATE_AUXIN;sabiork:5333;seed:cpd00703
MNXM384	L-saccharopine	M_saccrp__L_c	C11H19N2O6	275.2789	-1	chebi:12660;chebi:16927;chebi:21861;chebi:45721;chebi:57951;chebi:7406;bigg:M_saccrp__L;bigg:saccrp__L;deprecated:MNXM89908;hmdb:HMDB00279;hmdb:HMDB62698;kegg:C00449;metacyc:SACCHAROPINE;reactome:30176;sabiork:5096;seed:cpd00351
MNXM3840	S-sulfanyl-L-cysteine	M_thcys_c	C3H7NO2S2	153.223	0	chebi:21269;chebi:28839;chebi:41628;chebi:41711;chebi:41718;chebi:41743;chebi:58591;chebi:9551;bigg:M_thcys;bigg:thcys;deprecated:MNXM87018;hmdb:HMDB03585;hmdb:HMDB06337;kegg:C01962;metacyc:THIOCYSTEINE;sabiork:2344;seed:cpd01347
MNXM38414	(5S)-hydroxy-(6E,8Z,11Z,14Z)-eicosatetraenoate	M_C04805_c;M_C04805_m;M_C04805_n;M_C04805_r;M_C04805_x	C20H31O3	319.4589	-1	chebi:20581;chebi:2068;chebi:28209;chebi:90632;bigg:C04805;bigg:M_C04805;deprecated:MNXM8158;kegg:C04805;lipidmaps:LMFA03060002;reactome:2142733
MNXM3848	3-methoxytyramine	M_3moxtyr_c	C9H14NO2	168.2124	1	chebi:1582;bigg:3moxtyr;bigg:M_3moxtyr;hmdb:HMDB00022;hmdb:HMDB06022;kegg:C05587;metacyc:CPD-7650;seed:cpd03316
MNXM385	pregnenolone	M_prgnlone_c;M_prgnlone_m;M_prgnlone_r	C21H32O2	316.4776	0	chebi:14881;chebi:16581;chebi:26241;chebi:45027;chebi:8388;chebi:86573;bigg:M_prgnlone;bigg:prgnlone;deprecated:MNXM78005;deprecated:MNXM89794;hmdb:HMDB00253;kegg:C01953;kegg:D00143;lipidmaps:LMST02030088;metacyc:PREGNENOLONE;reactome:193103;reactome:193164;sabiork:5908;seed:cpd01342;slm:000000993
MNXM386	thymine	M_thym_c;M_thym_e	C5H6N2O2	126.1133	0	chebi:15247;chebi:17821;chebi:27004;chebi:46017;chebi:9580;bigg:M_thym;bigg:thym;hmdb:HMDB00262;kegg:C00178;metacyc:THYMINE;reactome:83960;sabiork:60;seed:cpd00151
MNXM3863	4-hydroxyphenyl acetate	M_4hphac_c;M_4hphac_e	C8H8O3	152.1473	0	chebi:31128;bigg:4hphac;bigg:M_4hphac;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/a796d1f0-5509-4e0b-8a69-621c14841617;hmdb:HMDB60390;kegg:C13636;sabiork:2131;seed:cpd19151
MNXM3867	4-nitrophenyl phosphate	M_HC01104_e	C6H4NO6P	217.0739	-2	chebi:12035;chebi:163877;chebi:17440;chebi:1915;chebi:20458;chebi:40049;chebi:61146;bigg:HC01104;bigg:M_HC01104;deprecated:MNXM92983;hmdb:HMDB60272;kegg:C03360;metacyc:CPD-194;sabiork:1743;seed:cpd02135
MNXM389	3-methylbut-2-enoyl-CoA	M_3mb2coa_m	C26H38N7O17P3S	845.605	-4	chebi:11853;chebi:11858;chebi:15486;chebi:1599;chebi:20128;chebi:23802;chebi:27728;chebi:4615;chebi:57344;bigg:3mb2coa;bigg:M_3mb2coa;deprecated:MNXM36640;deprecated:MNXM89773;deprecated:MNXM90714;deprecated:MNXM97280;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/63be9529-6dc6-49ee-afef-6b6ddff4b097;hmdb:HMDB01493;kegg:C03069;lipidmaps:LMFA07050232;lipidmaps:LMFA07050234;metacyc:3-METHYL-CROTONYL-COA;reactome:70744;sabiork:2652;seed:cpd01966
MNXM39	formate	M_for_c;M_for_e;M_for_m	CHO2	45.018	-1	chebi:14276;chebi:15740;chebi:24081;chebi:24082;chebi:30751;chebi:42460;chebi:5145;bigg:M_for;bigg:for;deprecated:MNXM96435;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/09c1ad08-016e-4477-8840-b97a031eae23;envipath:5882df9c-dae1-4d80-a40e-db4724271456/compound/34fe3cd9-9b0b-46b0-a1c5-8a66509f1919;hmdb:HMDB00142;kegg:C00058;metacyc:FORMATE;reactome:194712;reactome:29460;reactome:389585;reactome:6801451;sabiork:1285;seed:cpd00047
MNXM390	alpha-D-galactose	M_gal_c;M_gal_e	C6H12O6	180.1559	0	chebi:10231;chebi:12936;chebi:17118;chebi:20956;chebi:22373;chebi:28061;chebi:4139;chebi:42741;bigg:M_gal;bigg:gal;deprecated:MNXM149013;deprecated:MNXM89602;hmdb:HMDB00143;hmdb:HMDB05762;kegg:C00124;kegg:C00984;kegg:D04291;metacyc:ALPHA-D-GALACTOSE;metacyc:D-Galactose;metacyc:D-galactopyranose;sabiork:1661;sabiork:90;seed:cpd00108;seed:cpd00724;seed:cpd01112;seed:cpd26818
